ID,sex,age,max_rating,current_rating,hours_in_game,games_week,pas01,pas02,pas03,pas04,pas05,pas06,pas07,pas08,pas09,rel01,rel02,rel03,rel04,rel05,rel06,rel07,rel08,rel09,rel10,rel11,rel12,rel13,heroes_3,age_group,pas_total
5002,М,15,1500,1000,3216,6-10 игр (пару дней в неделю стабильно-дота),1,3,1,2,1,2,1,3,2,3,5,2,1,5,4,3,2,2,3,5,3,1,"сф, 124 игры, 49%",17 лет или младше,16
5003,М,17,1150,1150,1500,1-5 игр (по выходным чисто пару каток),1,1,1,3,1,1,1,3,2,3,4,1,1,1,3,1,1,2,3,5,1,4,"Void Spirit 59 игр, 56%;  Wraith King 45 игр, 69%; Anti-Mage 40 игр, 57%",17 лет или младше,14
5004,М,24,4500,4300,9200,20-30 игр (каждый день по несколько игр),2,3,4,4,3,4,2,4,3,5,2,1,1,5,5,3,3,4,3,4,4,3,"Пудге 300 игр , 51%
Лион 150 игр , 47%
Аппарат 147 игр , 58%",21-29 лет,29
5005,М,22,3249,2300,1400,11-20 игр (почти каждый день по несколько игр),1,2,2,2,2,4,5,4,2,2,1,4,4,4,3,2,2,5,4,5,3,4,"Дазл-400-48
Питлорд -130-56
Джага 128-56",21-29 лет,24
5006,М,16,2500,1800,6000,Больше 30 игр (по много пабликов каждый день),3,4,5,4,1,5,2,3,4,5,5,3,1,5,3,3,2,3,5,2,4,5,Тини 80  59% клинкс 90 62% энигма 40 69%,17 лет или младше,31
5007,М,19,1525,1395,2900,11-20 игр (почти каждый день по несколько игр),1,3,1,2,1,4,1,5,1,2,5,1,1,1,1,5,3,4,2,4,1,5,"1)Techies, Matches 173, Win 64.74% 2)Puck, Matches 116, Win 56.03% 3)Hoodwink,Matches 81, Win 64.20%",18-20 лет,19
5008,М,18,7000,6800,5732,20-30 игр (каждый день по несколько игр),2,2,1,4,1,1,1,1,1,3,2,1,1,1,4,1,3,5,1,4,1,5,"Earth Spirit, 800 игр, 59%; Rubick, 642 игры, 53%; Pangolier, 386 игр, 55%.",18-20 лет,14
5009,М,14,500,500,700,11-20 игр (почти каждый день по несколько игр),5,3,1,4,3,3,1,5,2,3,4,1,1,5,5,2,3,3,3,1,1,3,"Дровка-112 игр, 50%, спектра- 30 игр 65%, фантомка- 20 игр, 50%",17 лет или младше,27
5010,М,22,4350,3500,4500,20-30 игр (каждый день по несколько игр),1,3,3,4,2,4,2,5,4,4,2,5,2,4,4,3,2,2,4,3,4,2,"Сларк 320 игр, 58 винрейта; пудж 273 игры 51%, ам 160 игр, 50 винрецт",21-29 лет,28
5011,М,16,3300,3030,2700,20-30 игр (каждый день по несколько игр),1,3,4,4,5,5,1,4,5,3,5,1,2,5,4,1,2,3,1,5,5,2,"slark, 216, 53%",17 лет или младше,32
5012,М,17,1640,1640,2100,11-20 игр (почти каждый день по несколько игр),1,1,1,5,1,1,1,3,1,5,5,1,1,1,1,3,2,2,5,1,1,5,"WK, 80 игр, 79%, ВР-ка, 63 игры, 55%, Акс, 89 игр, 69%, МК, 50 игр, 56%, Рубик, 57 игр, 47%",17 лет или младше,15
5013,М,21,3150,2600,7000,Больше 30 игр (по много пабликов каждый день),1,4,4,4,2,4,1,3,4,2,4,5,4,1,2,4,2,5,4,4,4,2,"тинкер 600 матчей 59%, эмбер 300 матчей 60%, антимаг 300 матчей 55%",21-29 лет,27
5014,М,21,1440,650,1500,6-10 игр (пару дней в неделю стабильно-дота),1,3,3,5,1,1,5,5,1,5,1,1,1,5,5,5,5,3,5,5,5,1,"Трент, 49 игр, 70 %",21-29 лет,25
5015,М,19,580,210,1000,20-30 игр (каждый день по несколько игр),2,2,3,3,3,1,3,1,1,3,3,3,1,3,4,2,2,2,2,3,2,3,"Дрова, 78 игры, 54%.",18-20 лет,19
5016,М,18,560,540,641,6-10 игр (пару дней в неделю стабильно-дота),2,1,4,3,1,5,5,5,5,4,2,2,1,5,4,4,3,5,5,3,4,2,"Феникс, 60 игр, 53% Висп, 57 игр 47% Тайд 53 игры 52%",18-20 лет,31
5018,Ж,23,1500,950,2000,6-10 игр (пару дней в неделю стабильно-дота),1,1,1,4,2,1,5,4,2,3,5,3,1,2,2,2,2,3,2,5,4,3,"Снайпер 150 игр, 63%; андаинг 113 игр 65%; баратрум 93 игры, 66%",21-29 лет,21
5019,М,19,2000,600,2000,1-5 игр (по выходным чисто пару каток),4,3,5,3,4,4,3,5,5,3,5,5,1,5,3,1,2,1,5,5,3,4,Свен 100 игр. Гуля 50 игр (80% винрейт) но не нравится как герой тк слишком легко даётся победа) Сикер 500 игр(до момента как его полностью передали),18-20 лет,36
5020,М,23,2500,2100,1600,1-5 игр (по выходным чисто пару каток),1,1,3,4,1,1,3,3,3,5,1,1,1,3,4,3,4,5,4,5,4,1,"БХ 80 50%
ВР 76 67%
Петух 60 72%",21-29 лет,20
5021,М,19,3000,2700,3400,6-10 игр (пару дней в неделю стабильно-дота),1,1,3,4,2,1,1,4,2,5,2,1,1,5,4,1,1,2,2,3,1,1,"Sniper,  167 игр , 61.08%
Viper, 112 игр, 51.79%
Silencer, 79 игр, 56.96%",18-20 лет,19
5022,М,18,1460,1400,900,11-20 игр (почти каждый день по несколько игр),3,3,2,4,3,4,5,3,3,4,4,2,1,2,4,4,2,3,4,4,2,3,"Жакиро 79 игр, 64%; Питлорд 30 игр, 73%; Огр 24 игр, 58%",18-20 лет,30
5023,М,25,3000,2500,2000,1-5 игр (по выходным чисто пару каток),2,1,1,2,1,1,5,5,3,3,5,1,1,1,5,1,2,2,5,3,1,5,"Jakiro 28 53%, Lina 22 50%, disraptor 23 56%",21-29 лет,21
5024,М,16,2800,2800,1300,6-10 игр (пару дней в неделю стабильно-дота),3,2,2,4,3,2,1,5,1,4,2,3,2,2,4,4,4,4,5,5,1,5,скаймаг 78м 48.72  шторм 47м 34.04 пак 29 58.62,17 лет или младше,23
5026,М,16,1500,1050,1000,11-20 игр (почти каждый день по несколько игр),3,4,1,4,2,5,4,5,4,4,4,5,5,5,3,1,1,2,5,5,2,5,"белка 70 70%
макака 50 56%
джакиро 46 76%",17 лет или младше,32
5029,М,21,2000,1300,2000,6-10 игр (пару дней в неделю стабильно-дота),1,1,3,4,2,3,1,1,3,4,4,2,2,3,3,3,2,1,2,5,4,3,"Пудж,310 игр, 52%
Лион 150 игр, 60%
Сларк 100 игр,55%",21-29 лет,19
5031,М,54,3940,3910,1700,Больше 30 игр (по много пабликов каждый день),3,4,3,5,3,4,5,4,1,5,1,1,1,5,5,3,2,3,3,1,2,1,вк 60 игр 71% па 39 41% техас 37 45%,50-59 лет,32
5032,М,25,3800,1800,3000,6-10 игр (пару дней в неделю стабильно-дота),1,2,4,5,1,5,1,3,1,5,3,1,1,4,3,1,3,4,4,4,1,3,"Шаман 451 игра 55,88 винрейт, рубир 189 игр 51 винрейт, дазел 185 игр 53 винрейт",21-29 лет,23
5033,М,21,3400,3400,3,11-20 игр (почти каждый день по несколько игр),1,1,1,3,2,2,4,2,2,3,3,4,2,3,3,1,1,1,1,4,3,5,сф 120 джагренаут 110 сларк 100,21-29 лет,18
5035,М,16,790,790,723,6-10 игр (пару дней в неделю стабильно-дота),1,1,2,4,3,2,3,2,1,4,4,1,1,2,3,2,2,2,3,2,2,4,"вилоу, 71, 54% ; дизраптор 45, 55%; шаман 39, 53%",17 лет или младше,19
5036,М,17,800,700,400,11-20 игр (почти каждый день по несколько игр),1,5,5,4,1,5,5,5,1,1,5,1,1,4,1,5,5,5,3,5,1,3,"Энигма 98 65%, дазл 50 59%, джагер 30 46%",17 лет или младше,32
5037,М,31,3100,1870,1200,Больше 30 игр (по много пабликов каждый день),3,2,5,5,5,5,5,2,2,4,3,2,1,1,1,3,3,3,3,1,1,1,"Хуск, 292, 54%
Разор, 262, 52%
Бх, 233, 50%",30-39 лет,34
5038,М,15,1700,1660,1500,6-10 игр (пару дней в неделю стабильно-дота),3,3,2,2,1,1,1,4,4,4,3,2,1,1,2,4,2,2,3,5,1,5,"Друид, 73 игры, 54.8%. Макака, 58 игр, 55.2%. Хускар, 47 игр, 66%",17 лет или младше,21
5039,М,21,4700,4500,3000,1-5 игр (по выходным чисто пару каток),3,2,4,4,1,4,3,4,4,5,1,1,1,5,5,3,1,5,4,1,1,1,ВК 400; 66%; урса 200; 55%; легионка 200; 59%;,21-29 лет,29
5040,М,17,1400,980,1750,6-10 игр (пару дней в неделю стабильно-дота),2,2,1,3,2,2,3,4,2,4,4,3,1,2,3,1,3,2,3,4,5,4,"Shadow Fiend, 256 игр, 51.67%)  Lina, 250 игр, 49.60%)  Tinker, 150 игр, 49.33%)",17 лет или младше,21
5042,М,24,3100,2500,5500,1-5 игр (по выходным чисто пару каток),2,2,3,4,1,2,3,3,2,5,3,2,2,2,3,3,3,4,3,4,2,3,"Рубик 763 игры, 49%; Гримстрок 224 игры, 59%; Инвокер 160 игр, 56%",21-29 лет,22
5044,М,19,2300,2000,2700,11-20 игр (почти каждый день по несколько игр),2,2,1,5,1,1,5,4,2,5,2,1,1,5,5,3,2,3,3,4,4,3,"Брист 421 игры , 68% УРСА 349 игры 71% жазл 162 игры 65%",18-20 лет,23
5045,Ж,22,420,290,547,6-10 игр (пару дней в неделю стабильно-дота),2,2,3,3,4,4,4,2,2,2,3,1,1,4,4,4,2,4,2,5,5,3,"Дарк Вилоу 105 игр, 49.5%; Даунбрейкер 60 игр,48.3%;на остальных героях меньше 20 игр, нет смысла указывать",21-29 лет,26
5046,М,16,3400,3000,4000,20-30 игр (каждый день по несколько игр),1,3,3,5,2,2,2,2,4,5,2,2,1,5,5,3,3,2,2,5,4,3,"Инвокер, 633игры, 56.2%,Тинкер 206игры, 53.4%,СФ, 145игр, 48.3%",17 лет или младше,24
5048,М,17,1300,1300,1000,20-30 игр (каждый день по несколько игр),1,4,2,4,2,3,2,2,1,4,1,2,3,5,5,1,1,4,3,2,2,1,"Шторм , 50 игр, 56% винрейт. Тайдхантер , 46 игр , 52 % винрейт . Земеля , 60 игр , 49 % винрейт. Ахуеть как приблизительно написал , потому что сейчас не дома :)",17 лет или младше,21
5049,М,17,1930,1860,1800,1-5 игр (по выходным чисто пару каток),2,1,1,3,1,1,5,4,3,1,3,1,1,1,3,3,2,3,3,5,2,3,"Дазл, 88 игр, 65.91%          Пудж, 64 игры, 53.13%       Огр Маг, 51 игра, 72.55%",17 лет или младше,21
5050,М,15,2100,1890,2200,20-30 игр (каждый день по несколько игр),2,3,2,3,3,2,3,5,4,5,3,1,1,3,4,3,2,3,2,5,2,4,Вокер 54%198 Ам 54%120 Сф844%),17 лет или младше,27
5051,М,20,5810,5700,7152,11-20 игр (почти каждый день по несколько игр),2,4,5,5,1,2,5,4,5,5,4,3,1,5,5,2,2,4,5,3,4,1,"pudge, rubick, sniper. Но на этих персонажах я играл где-то до 5к часов, сейчас я играю на Элдере, Рубике, Зомби и часто играю на том что прийдёт в голову, в общем у меня на многих героях по 50+ игр.",18-20 лет,33
5052,М,21,3350,3300,4000,11-20 игр (почти каждый день по несколько игр),3,2,4,4,2,1,1,1,4,5,2,1,1,3,4,1,3,4,4,5,1,4,панго 421игра 56%; акс 189 игр 57% ; трэнт 130 игр 57%,21-29 лет,22
5053,М,15,200,200,458,6-10 игр (пару дней в неделю стабильно-дота),3,2,1,4,3,1,3,4,3,3,5,2,1,1,3,1,3,3,1,3,3,3,"раста приблезительно 100-150, 53%, трент 20-50, 67%, слардар 100-120, 43%",17 лет или младше,24
5054,М,17,2000,1300,2000,11-20 игр (почти каждый день по несколько игр),1,3,1,4,3,4,3,5,3,5,4,1,1,5,5,1,2,5,3,4,2,5,"Эмбер спирит, 164, 54.6%; 
морф, 62 ,54.84%; 
рубик, 102, 46.08%",17 лет или младше,27
5055,М,20,2400,1700,7300,Больше 30 игр (по много пабликов каждый день),2,4,4,3,2,3,5,5,5,5,4,2,1,3,3,2,3,3,4,3,3,5,"Пудж 497 игра,  57.3%; Земеля 448 игр, 60.3%; Минер 274 игры, 49.6%",18-20 лет,33
5056,М,20,3200,2000,5000,11-20 игр (почти каждый день по несколько игр),1,3,5,5,2,4,1,5,5,5,2,1,1,2,5,5,2,5,2,4,4,3,"Invoker, 93 игры, 50.5%; Mirana, 62 игры, 58.1%; Shadow Fiend, 61 игра, 42.6%",18-20 лет,31
5058,М,22,3000,2000,4000,6-10 игр (пару дней в неделю стабильно-дота),1,2,1,5,3,2,1,5,3,5,1,1,3,5,5,1,2,2,2,2,3,3,150,21-29 лет,23
5059,М,33,3500,3300,2000,6-10 игр (пару дней в неделю стабильно-дота),4,3,4,2,4,3,2,2,4,3,5,1,1,3,3,3,3,4,4,5,4,4,Виверна 150 игр 43 винрейт. Белка 50 игр 56 винрейт. Трент 50 игр 53 винрейт,30-39 лет,28
5062,М,29,3300,1900,7500,1-5 игр (по выходным чисто пару каток),1,2,1,4,1,1,1,3,2,5,3,1,1,1,5,3,3,5,1,5,3,5,"Шейкер 300+ 56% , пудге 300+ 49%, гримстроук 170 50%",21-29 лет,16
5065,М,24,4200,4160,9000,Больше 30 игр (по много пабликов каждый день),4,3,3,4,1,2,5,3,4,4,3,4,1,3,5,2,2,3,3,2,2,3,"Инвокер, 2570 игры, 58% Шторм, 967 игры, 56%, Тинкер, 209 игры, 42%.",21-29 лет,29
5066,М,18,1030,1000,1200,6-10 игр (пару дней в неделю стабильно-дота),2,4,1,4,2,4,1,2,4,5,5,1,1,4,4,1,2,4,4,2,3,3,Морф 89 55.06% Эмбер 58 44.83% Земеля 57 47.37%,18-20 лет,24
5067,М,16,650,640,300,1-5 игр (по выходным чисто пару каток),1,1,1,2,1,1,1,3,1,3,4,2,3,1,3,3,3,4,3,5,3,5,"Рики 56, 63%; панго 31 60%; Тимбер 10 73%",17 лет или младше,12
5068,М,20,1200,900,1600,1-5 игр (по выходным чисто пару каток),1,1,2,2,1,1,3,2,1,3,4,5,2,1,2,3,1,5,3,3,2,5,огр маг 100 75,18-20 лет,14
5069,М,28,2500,1900,5200,11-20 игр (почти каждый день по несколько игр),2,2,1,3,1,1,2,2,3,4,4,2,2,1,3,2,1,1,1,3,3,2,"Venomancer 106 игр, 48/11%. 
Jakiro 80 игр, 50%
Lion 70 игр 48.57%
хз будет ли это релевантно, т.к. уже года два почти не играю ранкед, в основном, анранкед с друзьями + нет любимых героев, играю по настроению",21-29 лет,17
5070,М,17,1500,1000,2000,20-30 игр (каждый день по несколько игр),1,2,1,5,2,1,3,3,2,2,3,5,1,4,3,2,2,5,2,1,2,3,"Tinker 100+ win: 72%, Terror, 100+ win: 58 , morf 100+ win 65",17 лет или младше,20
5071,М,15,0,0,40,6-10 игр (пару дней в неделю стабильно-дота),2,1,2,3,3,2,4,4,2,3,4,1,1,2,3,3,3,2,4,3,2,4,"Лич, 10 игр, 90%",17 лет или младше,23
5073,М,14,0,0,300,20-30 игр (каждый день по несколько игр),3,4,2,5,3,4,2,1,4,5,5,2,3,3,3,4,2,4,1,5,4,3,"хускар,90,60%",17 лет или младше,28
5074,М,19,1300,1200,2000,6-10 игр (пару дней в неделю стабильно-дота),2,3,4,2,2,2,2,5,4,4,4,2,2,1,4,4,2,3,4,4,2,2,"Джагер 157 игр 60.51%
Варден  119 игр 58.82%
Морф 52 игры 44.23%",18-20 лет,26
5075,М,17,3500,3420,1995,1-5 игр (по выходным чисто пару каток),3,3,4,5,2,2,2,4,3,4,4,1,1,5,4,3,3,4,2,2,1,4,"Дазл, 171, 65%;  Боник, 115, 63%;  МК, 80, 49%",17 лет или младше,28
5076,М,17,600,300,700,11-20 игр (почти каждый день по несколько игр),3,5,1,5,3,2,1,3,5,5,3,5,2,3,3,1,1,5,5,1,5,3,"дазл, 124 игры, 63 %
зевс, 47 игр, 57%
тинкер, 87 игр, 68%",17 лет или младше,28
5077,М,15,2800,2630,1000,20-30 игр (каждый день по несколько игр),3,4,5,3,4,5,3,1,1,3,2,1,1,5,4,1,1,1,1,3,2,1,"Shadow Fiend, 65 игр, 55%; Templar Assassin, 47 игр, 66%; Tinker, 35 игр, 68%.",17 лет или младше,29
5079,М,19,3330,3200,2600,1-5 игр (по выходным чисто пару каток),1,2,4,2,1,4,5,4,4,4,3,2,2,2,3,5,4,5,5,5,4,5,"Пудж 324 игры,49% вк 116 61 прц Акс 113 58 прц",18-20 лет,27
5081,М,16,5100,4700,4000,"Больше 50 игр (хочу быть как ILTW, тренируюсь каждый день нон-стоп)",5,5,5,5,3,5,2,3,2,5,1,3,3,5,5,1,1,1,1,2,1,3,бруда 200+ wr 65 / shadow friend 180 wr 47 xdxd / anti-mage 100 wr 65,17 лет или младше,35
5082,М,32,3300,2700,5600,1-5 игр (по выходным чисто пару каток),1,3,3,3,3,1,2,2,3,4,2,1,1,3,3,2,2,3,2,5,3,1,"Earth Spirit. 241игры.64.7%
Sniper.125игры.56.0%
Clockwerk.121игры.55.4%",30-39 лет,21
5084,М,18,2100,1100,2200,6-10 игр (пару дней в неделю стабильно-дота),1,1,1,4,1,3,1,4,5,4,3,3,2,2,2,4,4,5,5,5,4,3,"Лина, +-150 игр, 52%",18-20 лет,21
5085,М,17,2200,1020,1500,11-20 игр (почти каждый день по несколько игр),2,2,1,4,2,1,1,4,1,3,2,3,1,3,3,5,2,1,3,1,2,4,"Санг кинг 221 игры 54% , Вр 154 игры 53% , тайд 172 игры 51%",17 лет или младше,18
5086,М,18,3310,3230,3714,20-30 игр (каждый день по несколько игр),2,2,1,5,2,5,1,5,1,5,2,5,1,5,5,2,3,2,3,2,1,3,(Шторм 300 игр 64%) (СФ 250 игр 51%) (Антимаг 200 игр 70%),18-20 лет,24
5087,М,19,3200,3000,4711,6-10 игр (пару дней в неделю стабильно-дота),2,1,1,5,2,1,5,4,1,5,2,1,1,3,5,1,3,3,5,1,2,1,"СФ - 326 игр - 54.91%
Клинкз - 135 игр - 68.89%
Морф - 126 игр - 49.21%",18-20 лет,22
5089,М,14,410,170,1050,20-30 игр (каждый день по несколько игр),2,5,3,4,5,1,2,4,1,5,5,1,1,4,2,2,1,4,2,5,5,3,"Чен,42 игры, 66%;нага сирена,22 игры,66%;висп,43 игры, 56%.",17 лет или младше,27
5090,М,15,720,600,848,20-30 игр (каждый день по несколько игр),3,5,3,2,5,5,5,5,5,2,5,2,1,2,4,4,2,4,2,5,1,2,"Мк 35 игр,48%.Пудж 29 игр,72%.Хускар 24игры,62%",17 лет или младше,38
